schema_version,record_type,source_name,source_url,startup_name,product_name,pricing_model,description,website,category,collected_at
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/heron-data,Heron Data,Heron Data,UNKNOWN,We automate document-heavy workflows in financial services and beyond,https://www.herondata.io,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/degrees-of-freedom,Degrees of Freedom,Degrees of Freedom,UNKNOWN,"DoF provides a high quality, affordable higher education alternative.",https://www.DegreesOfFreedom.org,Education,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/humaans,Humaans,Humaans,UNKNOWN,AI-Powered HRIS for high performing teams,https://humaans.io,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/rocketsdr,RocketSDR,RocketSDR,UNKNOWN,AI Native Sales Outreach Platform,https://rocketsdr.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/flux-auto,Flux Auto,Flux Auto,UNKNOWN,Physical AI for Warehouses and Factories,https://fluxauto.ai,Industrials,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/avocado,Avocado,Avocado,UNKNOWN,AI-Native Restaurant POS,https://avocadopos.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/pragmatic-leaders-ankai-inc,Pragmatic Leaders (Ankai Inc),Pragmatic Leaders (Ankai Inc),UNKNOWN,"AI-powered Corporate Training: Faster, Smarter, and More Effective","https://pragmaticleaders.io, https://ostronaut.com",B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/encord,Encord,Encord,UNKNOWN,The data layer for physical AI,https://encord.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cyble,Cyble,Cyble,UNKNOWN,"Cyble - World’s First Intelligence-Driven, AI-Native Security…",https://cyble.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/expent-inc,Expent Inc,Expent Inc,UNKNOWN,Procure the right software 5x faster,https://www.expent.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/version-story-compare,Version Story Compare,Version Story Compare,UNKNOWN,Git for Lawyers — now within Claude,https://versionstory.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/parsagon,Parsagon,Parsagon,UNKNOWN,AI to track and analyze public policy,https://parsagon.io,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/quadrant-health,Quadrant Health,Quadrant Health,UNKNOWN,Analyzing EHR and messaging data to predict disease before it occurs.,https://quadrant.health,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/popl,Popl,Popl,UNKNOWN,Your AI GTM platform for In-Person Events,https://popl.co/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/fathom,Fathom,Fathom,UNKNOWN,The most flexible AI meeting notetaker ever built.,https://www.fathom.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/liveflow,LiveFlow,LiveFlow,UNKNOWN,The Unified AI-ERP & FP&A Platform,https://www.liveflow.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/datrics,Datrics,Datrics,UNKNOWN,Generative AI Healthcare Coding Automation,https://datrics.ai,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/tractian,Tractian,Tractian,UNKNOWN,Physical AI for asset-heavy industries,https://tractian.com,Industrials,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/unsurvey,unSurvey,unSurvey,UNKNOWN,"AI-led market research interviews, no scheduling, instant insights.",http://www.unsurvey.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/reclaim-protocol,Reclaim Protocol,Reclaim Protocol,UNKNOWN,"Education, Employment, Loyalty verification. Global & Compliant.",https://reclaimprotocol.org,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/biodock,Biodock,Biodock,UNKNOWN,Cloud AI microscopy automation,https://www.biodock.ai,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/lamar-health,Lamar Health,Lamar Health,UNKNOWN,Take Care of Shitty Paperwork for Expensive Drugs,http://www.lamarhealth.com,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/rejoy-health,Rejoy Health,Rejoy Health,UNKNOWN,"AI workers that book, scribe, code, interpret, and answer clinicians",https://www.rejoyhealth.com/,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/gigs,Gigs,Gigs,UNKNOWN,The OS for Embedded Telecom,https://gigs.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/friz,Friz,Friz,UNKNOWN,AI Social Media Manager,https://www.usefriz.com,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mindportal,MindPortal,MindPortal,UNKNOWN,Thought-to-Language AI Models,https://www.mindportal.com,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/waydev,Waydev,Waydev,UNKNOWN,Engineering intelligence for AI transformation,https://waydev.co/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/axar-ai,AXAR AI,AXAR AI,UNKNOWN,How great teams ship with AI,,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/journey,Journey,Journey,UNKNOWN,No code platform for sales to tell better stories and win more deals.,http://journey.io,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/legion-health,Legion Health,Legion Health,UNKNOWN,Autonomous medical care,https://legionhealth.com,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/staffbar,Superwall,Superwall,UNKNOWN,Subscription infrastructure & paywall experimentation for mobile apps,https://superwall.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mindstate-design-labs,Mindstate Design Labs,Mindstate Design Labs,UNKNOWN,Programmable biology company for psychoactive effect design,http://mindstate.design,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/jestor,Jestor,Jestor,UNKNOWN,Saving OPS from SLOPS. Jestor builds internal systems that last.,https://jestor.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/potion,Potion,Potion,UNKNOWN,AI for product formulation,https://www.potion.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/replo,Replo,Replo,UNKNOWN,Sell anything,https://replo.app/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/firstquadrant,FirstQuadrant,FirstQuadrant,UNKNOWN,Sales AI that helps revenue teams move faster and close more deals.,https://firstquadrant.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/kalam-labs,Kalam Labs,Kalam Labs,UNKNOWN,Near Space Flying Machines,http://www.kalamlabs.in,Industrials,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/affogato-ai,Affogato AI,Affogato AI,UNKNOWN,"Affogato AI — Your Agent for instant TikToks, Reels, and ads.",https://affogato.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/coulomb-ai,Coulomb AI,Coulomb AI,UNKNOWN,Battery Observability Platform for Electric Vehicles,https://coulomb.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/confido,Confido,Confido,UNKNOWN,AI-enabled financial automation and intelligence for CPG Brands,https://www.confidotech.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/instalab,Instalab,Instalab,UNKNOWN,Proactive Testing and Treatments,https://www.instalab.com/,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/rgi-labs,RGI Labs,RGI Labs,UNKNOWN,Robust & recursively self-improving general intelligence,https://www.rgilabs.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/soco,Soco,Soco,UNKNOWN,Visual AI shopping,https://socosearch.com/,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/snapcalorie,SnapCalorie,SnapCalorie,UNKNOWN,Single photo nutrition tracking.,https://www.snapcalorie.com/,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/kaya,Kaya,Kaya,UNKNOWN,"Marketing agency for startups: 10x cheaper, better and faster",https://www.usekaya.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/redbean,Redbean,Redbean,UNKNOWN,Make games and stories with AI,https://redbean.ai,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/hyperbrowser,Hyperbrowser,Hyperbrowser,UNKNOWN,Web infra for AI agents,https://hyperbrowser.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/tiriel-ai,Tiriel AI,Tiriel AI,UNKNOWN,The AI workforce for freight dispatch,https://tiriel.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/digibuild,DigiBuild,DigiBuild,UNKNOWN,We buy & track building materials for construction companies.,https://digibuild.com,Real Estate and Construction,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/onestopkitchen,OneStopKitchen,OneStopKitchen,UNKNOWN,AI-Driven Tech & Space Optimization to Scale Restaurants,https://onestopkitchen.com/,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/scispot-io,Scispot,Scispot,UNKNOWN,The Best Data Infrastructure for Biotechs,https://scispot.io,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/coinrule,Coinrule,Coinrule,UNKNOWN,Coinrule Automates Your Crypto and Stock Investments,https://coinrule.com/,Fintech,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/malloc-inc,Malloc Inc,Malloc Inc,UNKNOWN,AI-driven mobile cybersecurity ,https://mallocprivacy.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/shipblu,ShipBlu,ShipBlu,UNKNOWN,Amazon Level Logistics for eCommerce Companies in MENA.,http://www.shipblu.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/getdot,GetDot,GetDot,UNKNOWN,Your AI Data Analyst,https://getdot.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/miniloop,Miniloop,Miniloop,UNKNOWN,AI workflow engine for reliable systems,https://miniloop.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/oneschema,OneSchema,OneSchema,UNKNOWN,AI Agents for Data Operations,https://www.oneschema.co,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/forage-mail,Forage Mail,Forage Mail,UNKNOWN,AI that solves email overwhelm. Not another mail app.,https://foragemail.com,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/asim,aSim,aSim,UNKNOWN,Build and share apps with friends,https://asim.sh/,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/spark-studio,Spark Studio,Spark Studio,UNKNOWN,The most magical personal Voice-Led AI English Learning Buddy for Kids,https://sparkstudio.co,Education,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mach9,Mach9,Mach9,UNKNOWN,AI CAD Software for Civil Engineering,https://www.mach9.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/tenyks,Tenyks,Tenyks,UNKNOWN,The World's Most Versatile Video Answering Engine ,http://tenyks.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/telmai,Telmai,Telmai,UNKNOWN,Automated data observability and quality for Data Lake,https://www.telm.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/resident-boost,Zuma,Zuma,UNKNOWN,We help businesses convert leads into sales in minutes using text,https://www.getzuma.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/shape,Shape,Shape,UNKNOWN,Get data insights without writing SQL,https://shape.xyz,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/contraforce,ContraForce,ContraForce,UNKNOWN,Security Delivery Platform to orchestrate AI agents for Service…,https://www.contraforce.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/output,Output Biosciences,Output Biosciences,UNKNOWN,The foundation for the next era of biology,https://www.outputbio.com/,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/bytebot,Bytebot,Bytebot,UNKNOWN,Bytebot is the open source container for AI desktop agents.,https://www.bytebot.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/exa,Exa,Exa,UNKNOWN,Web search rebuilt for LLMs,https://exa.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/attack-capital,Attack Capital,Attack Capital,UNKNOWN,Access the start-up asset class with vetted private companies,https://attack.capital/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/silkchart,SilkChart,SilkChart,UNKNOWN,AI Sales Assistant to increase playbook adoption and win more deals,https://www.silkchart.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/strac,Strac,Strac,UNKNOWN,"Data Discovery, DLP, DSPM for SaaS, Cloud, Gen AI & Endpoints",https://www.strac.io/,B2B,2026-08-30T11:51:01.982095+00:00
